id,name,priority,who,time,status
T10201,Numquam dignissimos beatae id harum nostrum necessitatibus quo,WISH,Natasha,10,DONE
T10202,Quisquam fuga aperiam incidunt delectus error iusto aut est nisi,COULD,Joe,2,DONE
T10203,Praesentium,COULD,Joe,10,DONE
T10204,Provident aliquid natus non rem nemo facere ut,COULD,Natasha,1,DONE
T10205,Facere similique cupiditate est ipsa officiis,WISH,Mike,10,DONE
T10206,Veritatis optio sint incidunt aspernatur,COULD,Joe,15,DONE
T10207,Doloremque explicabo distinctio sed eligendi dicta,MUST,Joe,2,DOING
T10208,Doloribus totam eaque,WISH,Joe,1,DONE
T10209,Enim reiciendis harum aut suscipit,COULD,Mike,2,DONE
T10210,Sit excepturi omnis tempora vero,COULD,Natasha,10,DONE
T10211,Nobis nisi totam odio amet,SHOULD,Mike,10,DONE
T10212,Molestias vero velit,COULD,Joe,10,TODO
T10213,Iste rerum quasi nam voluptas,WISH,Natasha,2,DONE
T10214,Est similique vitae nobis,WISH,Joe,10,DONE
T10215,Repellendus mollitia perspiciatis,SHOULD,Joe,10,DONE
T10216,Veniam hic beatae cumque veniam,COULD,Mike,1,DONE
T10217,Ea veritatis possimus dolorem facere inventore,SHOULD,Mike,7,DONE
T10218,Recusandae aperiam asperiores quo optio,MUST,Joe,10,TODO
T10219,Eligendi nihil minima,MUST,Natasha,2,DOING
T10220,Minus aspernatur veritatis modi vel,SHOULD,Mike,2,TODO
T10221,Blanditiis voluptates maxime,MUST,Joe,15,DONE
T10222,Ea delectus omnis,SHOULD,Mike,4,DONE
T10223,Voluptatum saepe delectus aperiam quibusdam facere aspernatur,SHOULD,Natasha,7,DONE
T10224,Impedit numquam perspiciatis exercitationem,COULD,Joe,1,TODO
T10225,Dolorum a laborum explicabo,COULD,Mike,15,DONE
T10226,Cum dignissimos sit vitae maxime,COULD,Joe,2,TODO
T10227,Atque libero quos enim exercitationem,MUST,Joe,7,DONE
T10228,Facilis qui quia voluptatum rem quasi quidem voluptatibus,SHOULD,Joe,1,DONE
T10229,Assumenda occaecati aut alias,COULD,Mike,2,DOING
T10230,Magnam eum rem molestias commodi,COULD,Joe,7,DONE
T10231,Possimus omnis rerum nostrum,WISH,Joe,7,DONE
T10232,Quisquam consectetur excepturi eaque sunt voluptatem,WISH,Joe,15,TODO
T10233,Dolor mollitia nihil quas optio laudantium,WISH,Joe,2,DONE
T10234,Totam soluta quos quasi aperiam facilis omnis,COULD,Joe,1,DONE
T10235,Placeat quam modi odit dignissimos,WISH,Natasha,7,DONE
T10236,Impedit quam voluptatibus quisquam ipsum,SHOULD,Natasha,1,DONE
T10237,Cum eos tempore inventore,SHOULD,Mike,3,DONE
T10238,Veritatis culpa doloremque ratione eveniet,COULD,Joe,7,DONE
T10239,Aut quisquam mollitia,COULD,Mike,7,DONE
T10240,In repellendus culpa tempore,COULD,Mike,10,DONE
T10241,Temporibus quos neque reprehenderit quis consequatur recusandae,WISH,Joe,15,DONE
T10242,Nisi molestiae voluptate optio quod dicta quidem,WISH,Joe,10,DONE
T10243,Repellendus corporis earum,COULD,Joe,15,DOING
T10244,Maiores nisi vel enim consequatur,COULD,Natasha,10,DONE
T10245,Harum et est,SHOULD,Joe,10,TODO
T10246,Cum pariatur perferendis maxime eaque mollitia neque fuga,COULD,Mike,10,DONE
T10247,Iure sapiente hic amet quos,MUST,Natasha,10,DONE
T10248,Sint corrupti,COULD,Natasha,1,DONE
T10249,Dolorum dolor blanditiis pariatur,COULD,Natasha,1,DOING
T10250,Tenetur impedit aut tempora incidunt necessitatibus facilis,COULD,Natasha,7,DOING
T10251,Aut sit eum ducimus,COULD,Joe,3,TODO
T10252,Alias dignissimos incidunt dolores,COULD,Mike,15,DONE
T10253,Repellendus in odit atque id voluptatibus quisquam,SHOULD,Natasha,10,TODO
T10254,Est nemo repellat enim,WISH,Natasha,7,DONE
T10255,Enim aliquid aliquam fuga qui dolor laborum voluptate,WISH,Natasha,10,DONE
T10256,Occaecati a magni ex asperiores,COULD,Joe,15,DONE
T10257,Iste voluptate,MUST,Natasha,10,DONE
T10258,Porro placeat repudiandae,WISH,Natasha,1,DONE
T10259,Molestias excepturi similique deserunt eaque fuga fugit iusto voluptas,WISH,Mike,15,DONE
T10260,A modi impedit ut,COULD,Joe,1,DONE
T10261,Ipsa nemo molestias adipisci laborum necessitatibus,COULD,Joe,15,DONE
T10262,Atque rerum blanditiis sequi,SHOULD,Mike,1,DONE
T10263,Repellendus numquam facere hic dolor,COULD,Mike,2,DONE
T10264,Assumenda eligendi voluptate ipsa,SHOULD,Joe,2,DOING
T10265,Praesentium excepturi dolore aliquid eum,COULD,Mike,10,DONE
T10266,Ipsum voluptas et,SHOULD,Natasha,15,DONE
T10267,Recusandae placeat nesciunt omnis harum excepturi doloribus praesentium,WISH,Joe,1,TODO
T10268,Commodi magni magni occaecati minus quaerat ullam,COULD,Natasha,10,DONE
T10269,Deleniti sequi,WISH,Mike,7,DONE
T10270,Maiores placeat nobis quo quaerat assumenda,COULD,Joe,2,TODO
T10271,Vitae magni sunt harum rem placeat porro,WISH,Mike,15,DONE
T10272,Inventore in dignissimos sequi iure perspiciatis,MUST,Joe,2,DONE
T10273,Quas ipsam aperiam praesentium saepe,WISH,Natasha,1,TODO
T10274,Totam accusamus similique minus dignissimos illo sequi,COULD,Joe,10,DONE
T10275,Sit hic amet nesciunt,SHOULD,Mike,10,DONE
T10276,Explicabo cum asperiores minus,COULD,Natasha,7,DONE
T10277,Distinctio tempore nesciunt,WISH,Joe,1,DONE
T10278,Ratione quibusdam voluptate ducimus,WISH,Natasha,2,DONE
T10279,Vero error asperiores unde eligendi dolore dolores distinctio,MUST,Joe,1,TODO
T10280,Maiores blanditiis quidem exercitationem,COULD,Joe,1,DONE
T10281,Qui quam,MUST,Mike,10,DONE
T10282,Atque ad illum tenetur,COULD,Mike,10,DONE
T10283,Architecto corrupti sit fugiat molestiae dolore sapiente repudiandae,SHOULD,Natasha,10,DONE
T10284,Autem rerum quae quia,COULD,Joe,10,TODO
T10285,Culpa amet,SHOULD,Natasha,10,DONE
T10286,Distinctio laborum,COULD,Joe,1,DONE
T10287,Asperiores qui occaecati illo accusamus,COULD,Mike,10,DONE
T10288,Minus repellendus quas eaque dolores,WISH,Joe,15,DONE
T10289,Pariatur et,SHOULD,Joe,7,DONE
T10290,Aut iure mollitia aliquam consequuntur nulla quasi,WISH,Joe,15,DONE
T10291,Repellat quis repellat vero corporis,MUST,Mike,2,DONE
T10292,Aperiam tempora inventore corporis laboriosam,WISH,Joe,10,DONE
T10293,Perspiciatis optio veniam,COULD,Natasha,10,DOING
T10294,Minima aut enim aliquam magnam quia quam,COULD,Mike,10,DOING
T10295,Enim saepe,COULD,Joe,2,DONE
T10296,Doloribus enim molestiae labore illum,COULD,Joe,1,DONE
T10297,Vitae optio quam corrupti quas quas sunt laborum,WISH,Joe,7,DONE
T10298,Nisi repellat voluptas numquam nostrum,MUST,Joe,2,DONE
T10299,Omnis deserunt debitis,COULD,Joe,2,DONE
T10300,Impedit facilis quisquam suscipit minus fugit eum ad est,MUST,Joe,1,DONE
T10301,Eaque minus enim,COULD,Natasha,10,DONE
T10302,Ipsum asperiores eius id ullam,COULD,Mike,1,DONE
T10303,Error mollitia doloremque tempora ducimus accusantium eveniet maxime,SHOULD,Mike,15,DONE
T10304,Mollitia sequi error placeat et,COULD,Joe,10,DONE
T10305,Consectetur molestiae commodi eius officia,WISH,Natasha,2,DONE
T10306,Eum,COULD,Natasha,2,DOING
T10307,Voluptatibus vel voluptates nulla voluptate quae,COULD,Natasha,10,DONE
T10308,Error architecto porro distinctio dicta deserunt commodi,SHOULD,Mike,15,DONE
T10309,Recusandae sint cum sint,WISH,Joe,1,DOING
T10310,Nemo impedit facilis,SHOULD,Joe,7,TODO
T10311,Nobis repellendus nemo adipisci,COULD,Joe,10,DONE
T10312,Nisi minima,COULD,Mike,1,DONE
T10313,Sint ipsam neque,WISH,Joe,1,DONE
T10314,Libero quaerat perferendis totam delectus deserunt eius esse alias,WISH,Natasha,2,TODO
T10315,Quos suscipit placeat dignissimos omnis,WISH,Natasha,15,DONE
T10316,Sint deserunt maxime recusandae incidunt,WISH,Joe,2,DONE
T10317,Sit quia,SHOULD,Mike,10,TODO
T10318,Vero repudiandae dolores maiores eum,COULD,Mike,7,DOING
T10319,Tenetur,COULD,Joe,4,DONE
T10320,Enim error esse minus sit ullam,COULD,Mike,1,DONE
T10321,Voluptas cumque,SHOULD,Joe,10,DONE
T10322,Consequuntur optio explicabo,SHOULD,Natasha,10,DONE
T10323,Quae labore nihil,WISH,Joe,10,DONE
T10324,Beatae a velit quas mollitia,SHOULD,Joe,2,TODO
T10325,Provident voluptates voluptatum mollitia dolores,COULD,Natasha,10,DOING
T10326,Perferendis nostrum magnam dolor,WISH,Joe,10,DOING
T10327,Nostrum quibusdam,MUST,Natasha,10,DONE
T10328,Iste nesciunt accusamus,COULD,Mike,2,TODO
T10329,Veritatis aut officiis repudiandae id,SHOULD,Natasha,10,DONE
T10330,Cupiditate in consectetur necessitatibus dolorem dolorem rem numquam explicabo quibusdam,MUST,Joe,1,DONE
T10331,Ab iste dignissimos at quis,WISH,Natasha,10,DONE
T10332,Ipsa est cum consequuntur aliquam,SHOULD,Joe,2,DONE
T10333,Debitis veritatis illo consectetur quis cum cupiditate neque aut,COULD,Joe,10,DONE
T10334,Vitae labore dolore iure,SHOULD,Natasha,1,TODO
T10335,Error dolor molestiae consequuntur vitae consectetur,WISH,Joe,1,DONE
T10336,Corporis fugit quis quo assumenda dolorem qui,SHOULD,Joe,2,DOING
T10337,Soluta aliquid neque praesentium laboriosam possimus libero,WISH,Joe,1,DONE
T10338,Suscipit eius,COULD,Joe,15,DONE
T10339,Nemo odit repellendus dolore dolor voluptatem esse tempore laudantium ipsa at,SHOULD,Joe,10,TODO
T10340,Unde illo voluptas velit vel minus,COULD,Natasha,15,TODO
T10341,Ullam aut est dolorum a blanditiis molestiae sequi nam,COULD,Natasha,10,DOING
T10342,Ad dolorem possimus,SHOULD,Mike,1,DONE
T10343,Libero fugit harum ab maiores animi,COULD,Mike,1,DOING
T10344,Dolor quis rem porro accusamus,SHOULD,Joe,1,TODO
T10345,Enim qui occaecati minus rerum porro,SHOULD,Mike,15,DONE
T10346,Fugit itaque amet error enim,COULD,Mike,2,DONE
T10347,Eum nemo dolores,WISH,Joe,2,TODO
T10348,Atque recusandae soluta,COULD,Natasha,1,DONE
T10349,Ut beatae odit facere pariatur quidem,COULD,Joe,15,TODO
T10350,Enim magnam aspernatur error eos,WISH,Natasha,15,TODO
T10351,Quia qui at labore quos,WISH,Natasha,10,DONE
T10352,Sunt consectetur possimus facilis expedita voluptas,SHOULD,Natasha,10,DONE
T10353,Dicta magni dolore ipsum,COULD,Joe,10,DONE
T10354,Nemo autem quam sed sit,SHOULD,Mike,2,DONE
T10355,Occaecati praesentium quod animi quis,COULD,Natasha,10,DONE
T10356,Ipsum dignissimos fugiat ratione possimus dolore,COULD,Natasha,10,DOING
T10357,Temporibus autem,WISH,Natasha,2,DOING
T10358,Ipsum esse libero nobis cupiditate voluptatem autem,WISH,Joe,10,DONE
T10359,Doloribus nisi veniam ad blanditiis ut,MUST,Natasha,2,DONE
T10360,At laboriosam quis minima,COULD,Mike,15,DONE
T10361,Impedit dignissimos illum eius reiciendis maxime,COULD,Joe,7,DONE
T10362,Delectus odit saepe sequi porro voluptatum itaque,COULD,Natasha,2,DONE
T10363,Accusantium illum praesentium illo,SHOULD,Natasha,2,DOING
T10364,Unde dolor eius,SHOULD,Mike,2,DONE
T10365,Dignissimos hic consequuntur ipsa eius inventore maiores,COULD,Natasha,10,TODO
T10366,Impedit quam odit,WISH,Joe,1,DONE
T10367,Nemo adipisci qui est maiores veniam in,COULD,Natasha,2,DONE
T10368,Officia odit perspiciatis magnam repudiandae laboriosam dolore,COULD,Mike,7,DONE
T10369,Praesentium dolore vitae omnis,WISH,Natasha,1,DONE
T10370,Eum dolorum,MUST,Natasha,2,DOING
T10371,Exercitationem quam,COULD,Joe,1,DOING
T10372,Hic,WISH,Natasha,2,DONE
T10373,Fugiat nesciunt fugiat incidunt,MUST,Joe,2,TODO
T10374,Odio omnis ipsam vel ut numquam repellat adipisci,WISH,Joe,7,DONE
T10375,Necessitatibus quasi perspiciatis exercitationem excepturi assumenda,COULD,Mike,10,DONE
T10376,Praesentium corrupti itaque,SHOULD,Natasha,7,DONE
T10377,Accusantium ab nulla optio nam natus iure iure nostrum quod,COULD,Joe,15,DONE
T10378,Eos cumque inventore architecto,WISH,Joe,15,TODO
T10379,Tenetur modi excepturi dignissimos consequatur,MUST,Mike,2,DONE
T10380,Modi minima excepturi illo saepe,MUST,Natasha,10,DONE
T10381,Dolorem velit qui natus deserunt veniam consectetur nostrum nam,WISH,Joe,1,TODO
T10382,Ratione tempore est,SHOULD,Mike,10,DOING
T10383,Nobis cum perferendis,MUST,Joe,1,DONE
T10384,Doloribus quam perferendis,COULD,Mike,15,DONE
T10385,Voluptatibus dolorem modi cupiditate distinctio,COULD,Natasha,15,TODO
T10386,Quidem quas veniam recusandae quibusdam numquam temporibus,SHOULD,Joe,2,DONE
T10387,Cupiditate nostrum iusto odio dolore pariatur,WISH,Natasha,2,DOING
T10388,Corrupti ratione accusantium eaque ratione in sunt voluptates quam,MUST,Joe,1,DOING
T10389,Quae aut optio animi dolorem,SHOULD,Natasha,10,DONE
T10390,Necessitatibus sapiente harum harum vero at,WISH,Joe,2,DONE
T10391,Hic velit quo,MUST,Joe,15,DONE
T10392,Tenetur quae alias et quos,WISH,Joe,7,DONE
T10393,Dolore ex libero aspernatur tempore corrupti,WISH,Mike,2,DONE
T10394,Unde aliquid cum repellat fuga repudiandae aut commodi soluta,WISH,Joe,1,DONE
T10395,Voluptas perferendis aliquam est id,COULD,Joe,2,TODO
T10396,Possimus ducimus laudantium tempora ipsam dicta ea,COULD,Joe,2,DONE
T10397,Quas tenetur incidunt quas,COULD,Joe,2,TODO
T10398,Sed perspiciatis rem placeat exercitationem,COULD,Natasha,10,TODO
T10399,Dicta sequi id facilis magni quaerat esse,COULD,Natasha,15,DONE
T10400,Possimus ullam cupiditate quod reiciendis,COULD,Natasha,1,DONE
T10401,Ratione maxime quae temporibus,SHOULD,Joe,7,DONE
T10402,Perferendis exercitationem nisi tempora consequuntur debitis deleniti,COULD,Joe,10,DONE
T10403,Nesciunt ab ducimus facere,WISH,Joe,10,DONE
T10404,Libero at laborum dicta,COULD,Joe,10,DONE
T10405,Quis explicabo illo adipisci minima necessitatibus,WISH,Mike,7,DONE
T10406,Officiis facere ex ipsum modi sit sit,SHOULD,Natasha,1,DONE
T10407,Consequuntur iste voluptate sequi veritatis,COULD,Natasha,1,DONE
T10408,Fugiat excepturi dolorum quidem adipisci delectus ex sit,COULD,Natasha,15,DONE
T10409,Neque maiores maxime quaerat quisquam,MUST,Natasha,2,DONE
T10410,Officia fugiat ipsum,COULD,Joe,7,TODO
T10411,Dignissimos necessitatibus aperiam voluptates nesciunt,WISH,Natasha,1,TODO
T10412,Possimus nobis voluptates quos libero,COULD,Joe,2,DONE
T10413,Rem ipsa libero nobis blanditiis,SHOULD,Joe,15,DONE
T10414,Sunt laborum iure,COULD,Joe,10,DONE
T10415,Id voluptates aut libero asperiores quae ipsa eum,WISH,Joe,15,DONE
T10416,Quibusdam in velit,COULD,Mike,1,DONE
T10417,Maxime eum sed ipsa veritatis sint voluptatibus,WISH,Natasha,15,DONE
T10418,Voluptate voluptate deserunt,COULD,Mike,10,DONE
T10419,Velit facilis quaerat voluptate,COULD,Natasha,1,DONE
T10420,Saepe quae,WISH,Joe,15,TODO
T10421,Recusandae accusamus ad et nobis,COULD,Joe,15,DONE
T10422,Facilis quis deserunt a iusto deserunt unde sed,COULD,Joe,2,DONE
T10423,Cum doloribus,COULD,Natasha,1,DONE
T10424,Commodi sint,SHOULD,Natasha,2,DONE
T10425,Porro saepe vel magni,WISH,Natasha,15,DOING
T10426,Debitis unde perspiciatis reprehenderit temporibus,COULD,Natasha,10,TODO
T10427,Pariatur assumenda consequatur,COULD,Natasha,1,DONE
T10428,Distinctio earum sed aliquam sint beatae tempora sapiente corporis perferendis,SHOULD,Natasha,1,DONE
T10429,Deleniti eaque velit perferendis quidem,COULD,Mike,2,DONE
T10430,Blanditiis qui earum,COULD,Joe,10,TODO
T10431,Rerum praesentium praesentium assumenda impedit,WISH,Natasha,10,DONE
T10432,Eaque assumenda iste,SHOULD,Mike,1,DONE
T10433,Reprehenderit animi at,SHOULD,Joe,10,TODO
T10434,Molestias perferendis voluptatum esse cumque ipsam recusandae,COULD,Joe,15,DONE
T10435,Sit magni magnam beatae veritatis,COULD,Natasha,1,DONE
T10436,Cupiditate tempore distinctio minus fuga praesentium porro labore harum iusto,WISH,Natasha,10,DOING
T10437,Et facere expedita,WISH,Mike,10,DONE
T10438,Laudantium fuga nisi quo rerum unde saepe eos maiores,COULD,Mike,2,TODO
T10439,Nesciunt quod in atque odit nihil esse,COULD,Joe,10,DONE
T10440,Ad occaecati,SHOULD,Mike,2,TODO
T10441,Fugiat dignissimos omnis perspiciatis possimus molestias,WISH,Joe,15,DONE
T10442,A quis odit ducimus omnis,COULD,Joe,1,TODO
T10443,Fuga corrupti mollitia totam voluptas velit voluptas,WISH,Joe,2,DONE
T10444,Id ea iusto velit sit,COULD,Joe,10,TODO
T10445,Deserunt eius praesentium ipsam,WISH,Joe,10,DONE
T10446,Enim porro,COULD,Joe,4,TODO
T10447,Omnis similique perferendis accusamus,MUST,Joe,1,DONE
T10448,Deleniti tenetur facere corporis expedita tenetur,COULD,Joe,7,DONE
T10449,Numquam,WISH,Natasha,15,DOING
T10450,Adipisci quaerat deleniti tenetur eligendi aperiam quam,COULD,Joe,1,DONE
T10451,Modi iusto,SHOULD,Joe,10,DOING
T10452,Repellat culpa tenetur at hic vero est,WISH,Natasha,2,DONE
T10453,Neque quasi cupiditate pariatur inventore incidunt,COULD,Natasha,1,DONE
T10454,Et alias facilis impedit quam,SHOULD,Joe,15,DONE
T10455,Ducimus consequuntur inventore tempora ducimus,WISH,Mike,10,DONE
T10456,Ab corporis voluptate,MUST,Joe,1,DONE
T10457,Aut nesciunt cupiditate,SHOULD,Joe,15,DONE
T10458,Explicabo quo,COULD,Natasha,10,TODO
T10459,Ducimus itaque assumenda,COULD,Joe,2,DONE
T10460,Fugit qui ea voluptatibus,COULD,Mike,1,DONE
T10461,Est debitis accusamus tempora,COULD,Natasha,15,DONE
T10462,Esse ipsum consequatur earum fugit,COULD,Joe,2,DOING
T10463,Sequi illum,COULD,Joe,2,TODO
T10464,Dicta assumenda provident,WISH,Mike,10,TODO
T10465,Quis similique quasi porro,WISH,Joe,2,DONE
T10466,Occaecati praesentium nam assumenda adipisci dolor laboriosam,COULD,Natasha,10,TODO
T10467,Dignissimos,MUST,Joe,10,TODO
T10468,Aspernatur occaecati dolor est id doloribus nostrum,WISH,Joe,7,DONE
T10469,Libero velit deserunt voluptatem id dicta,WISH,Natasha,4,DOING
T10470,Alias omnis nihil incidunt,COULD,Natasha,15,DONE
T10471,Illum eius aut,COULD,Joe,15,DONE
T10472,Deleniti quisquam nemo et voluptas,COULD,Joe,10,DONE
T10473,Neque ducimus id ut amet harum,COULD,Joe,10,DONE
T10474,Dolorem a voluptates culpa error officia,COULD,Joe,10,DONE
T10475,Quia error dolores recusandae ipsam perspiciatis aperiam iste,COULD,Joe,2,DOING
T10476,Minima maxime nisi similique atque,WISH,Natasha,2,DONE
T10477,Laudantium similique excepturi cum distinctio at officiis cumque aspernatur magni,COULD,Joe,1,DONE
T10478,Officiis eos esse consequuntur officia assumenda,COULD,Joe,1,TODO
T10479,Cum repellendus facere quo repudiandae eligendi odio,COULD,Mike,10,DOING
T10480,Perferendis officia impedit debitis,MUST,Natasha,10,DONE
T10481,Officia quidem aspernatur aliquid,COULD,Natasha,10,DONE
T10482,Qui quasi,COULD,Mike,2,DONE
T10483,Dolores adipisci qui sunt consectetur distinctio quasi ut,WISH,Joe,1,DONE
T10484,Eligendi molestias magnam,SHOULD,Joe,10,DONE
T10485,Possimus maxime hic,MUST,Joe,1,DONE
T10486,Neque qui distinctio saepe officiis repellat,MUST,Natasha,15,DONE
T10487,Adipisci ea illo quasi illo,SHOULD,Natasha,15,DONE
T10488,Recusandae rem ducimus nihil corrupti ex,MUST,Natasha,10,DONE
T10489,Adipisci dolore sint corrupti,WISH,Mike,1,DONE
T10490,Fuga dolorem neque iusto optio,COULD,Natasha,1,DONE
T10491,Iste inventore dicta,WISH,Natasha,15,DONE
T10492,Facere ratione omnis neque enim,WISH,Natasha,2,DONE
T10493,Quasi assumenda,WISH,Joe,10,DONE
T10494,Hic dignissimos mollitia voluptates aperiam,WISH,Natasha,1,DONE
T10495,Iusto ullam adipisci in,MUST,Natasha,15,DONE
T10496,Quam dolore beatae,WISH,Joe,7,DOING
T10497,Amet sed neque nam nesciunt deleniti,SHOULD,Joe,15,DONE
T10498,Sint nobis sunt,COULD,Mike,15,DONE
T10499,Dignissimos placeat mollitia perspiciatis deleniti ratione rerum expedita,WISH,Mike,10,DONE
T10500,Quis vero optio eos nulla animi sunt occaecati vero,WISH,Mike,1,TODO
T10501,Doloribus commodi eius eligendi ea quod provident,COULD,Joe,1,DONE
T10502,Quis nobis,COULD,Mike,10,TODO
T10503,Ipsam corporis,WISH,Joe,10,DOING
T10504,Temporibus soluta quas minus voluptas,COULD,Joe,15,TODO
T10505,Dolores consequatur ipsum in,COULD,Mike,15,DOING
T10506,Modi et optio aperiam necessitatibus quas,COULD,Joe,1,TODO
T10507,Occaecati ipsa quidem voluptate,SHOULD,Mike,10,TODO
T10508,Atque eum id sequi recusandae,WISH,Joe,10,DONE
T10509,Recusandae qui eius ut,WISH,Natasha,7,DONE
T10510,Odit quam modi tempore fugiat,SHOULD,Joe,15,DONE
T10511,Ut similique quam velit nesciunt reprehenderit,SHOULD,Natasha,1,DONE
T10512,Illum nisi,COULD,Joe,10,DONE
T10513,Corrupti nobis minus,MUST,Mike,7,DONE
T10514,Porro voluptas voluptates commodi perferendis,WISH,Mike,7,DOING
T10515,Ullam neque dolore,COULD,Natasha,2,DONE
T10516,Id placeat doloremque,COULD,Natasha,1,DONE
T10517,Necessitatibus cum ex aspernatur aliquid,SHOULD,Natasha,15,DONE
T10518,Laboriosam magnam ullam blanditiis necessitatibus perferendis,WISH,Joe,10,DONE
T10519,Ipsam architecto,MUST,Joe,15,DONE
T10520,Fugit vitae,SHOULD,Natasha,15,DONE
T10521,Facere odit doloremque delectus voluptatibus soluta,WISH,Joe,1,TODO
T10522,Ratione rerum nesciunt tempore facilis,SHOULD,Mike,15,DONE
T10523,Perspiciatis fugiat illo temporibus quidem laborum dignissimos,WISH,Mike,2,TODO
T10524,Expedita consectetur quam odit,WISH,Joe,2,TODO
T10525,Aliquam fuga id neque,WISH,Joe,15,DONE
T10526,Itaque doloribus deserunt quod autem,SHOULD,Mike,15,TODO
T10527,Voluptas quasi consectetur,WISH,Joe,10,DONE
T10528,Debitis ea ratione inventore reprehenderit asperiores nulla,COULD,Natasha,2,DONE
T10529,Deserunt saepe,WISH,Natasha,2,DONE
T10530,Sed consectetur eveniet consequatur quod,MUST,Mike,2,DOING
T10531,Rerum accusamus dignissimos ea veritatis,COULD,Joe,10,DOING
T10532,Sed nam et nam placeat,COULD,Joe,10,DONE
T10533,Ab nemo reprehenderit provident,WISH,Natasha,3,DOING
T10534,Nihil quas delectus distinctio molestiae,SHOULD,Joe,7,DONE
T10535,Assumenda nam id similique dolorum ab consequatur,WISH,Joe,2,DONE
T10536,Dignissimos repellendus fuga aliquid in cumque itaque,MUST,Joe,7,DONE
T10537,Deserunt,COULD,Joe,10,DONE
T10538,Rem sapiente quibusdam,MUST,Mike,7,DONE
T10539,Labore a alias quia libero,SHOULD,Joe,10,DOING
T10540,Quo recusandae voluptates,COULD,Mike,10,DONE
T10541,Ducimus quis harum nostrum saepe repellat,COULD,Joe,10,DONE
T10542,Vel ducimus,COULD,Natasha,15,TODO
T10543,Reiciendis ut repudiandae vel deleniti explicabo,WISH,Joe,1,DONE
T10544,Eius cumque quisquam debitis dolor architecto,WISH,Joe,10,DOING
T10545,Facilis corporis voluptate voluptate quibusdam modi non,COULD,Joe,1,DONE
T10546,Temporibus consequatur distinctio,WISH,Joe,7,TODO
T10547,Quos odio beatae debitis ab aliquid,WISH,Natasha,15,DONE
T10548,Rem totam sapiente beatae corporis expedita sunt nisi quibusdam ipsum,COULD,Natasha,1,DONE
T10549,Qui expedita earum eaque,SHOULD,Joe,10,TODO
T10550,Molestias quidem excepturi reprehenderit consectetur culpa,COULD,Natasha,10,DONE
T10551,Eligendi blanditiis itaque eveniet in ducimus maxime,WISH,Natasha,7,DONE
T10552,Asperiores ad quaerat ratione,SHOULD,Natasha,10,DONE
T10553,Corporis perferendis tempore,COULD,Joe,1,DONE
T10554,Deleniti sed natus iusto saepe recusandae repellendus dolore minus,COULD,Mike,2,DOING
T10555,Architecto laudantium,MUST,Joe,1,DONE
T10556,Explicabo voluptatem amet dignissimos magnam,SHOULD,Joe,1,DONE
T10557,Eligendi quisquam ullam ad aperiam,COULD,Mike,10,DONE
T10558,Sit at cupiditate blanditiis tenetur pariatur nulla itaque quos temporibus,WISH,Natasha,1,DONE
T10559,Sint velit quidem qui odio laboriosam,SHOULD,Joe,1,DONE
T10560,Aliquam ab sit numquam pariatur accusamus aperiam,COULD,Joe,15,DONE
T10561,Rerum odio,COULD,Natasha,15,TODO
T10562,Cupiditate distinctio impedit at minus fuga totam,SHOULD,Joe,10,TODO
T10563,Quia possimus cum nobis nihil,WISH,Joe,10,TODO
T10564,Excepturi impedit,WISH,Joe,7,TODO
T10565,Delectus maiores optio,SHOULD,Mike,2,TODO
T10566,Aliquam beatae expedita ab sint,COULD,Natasha,1,TODO
T10567,Ducimus alias facilis fugiat excepturi sed facere,MUST,Joe,10,DONE
T10568,Iure harum temporibus quia,WISH,Joe,1,DOING
T10569,Aspernatur quis nobis aspernatur,WISH,Mike,15,DONE
T10570,Libero deserunt vero sunt,COULD,Joe,10,DONE
T10571,Qui asperiores tempore deleniti ullam,COULD,Natasha,10,TODO
T10572,Culpa cupiditate,COULD,Joe,2,TODO
T10573,Nisi voluptatum dolorum nam cumque error vel aut,COULD,Natasha,10,DOING
T10574,Ad dolore minus ullam ex facilis magni et,WISH,Joe,10,DONE
T10575,Qui enim repellendus non cumque unde,WISH,Mike,1,DONE
T10576,Ut distinctio hic,COULD,Joe,2,DONE
T10577,Quam quasi culpa ullam saepe,SHOULD,Joe,15,TODO
T10578,Explicabo sint natus,WISH,Joe,10,DONE
T10579,Dolorem doloremque aut ex,WISH,Natasha,10,DOING
T10580,Iusto quaerat reiciendis velit,COULD,Joe,1,TODO
T10581,Nisi deserunt ut voluptatibus delectus,COULD,Mike,10,DONE
T10582,Quibusdam voluptates dicta,COULD,Natasha,2,DONE
T10583,Velit omnis temporibus laborum itaque consequuntur vero commodi voluptate explicabo,COULD,Joe,1,DONE
T10584,Et sequi ex impedit,COULD,Joe,15,DONE
T10585,Tenetur aliquam eos,WISH,Natasha,1,DONE
T10586,Sed veniam,SHOULD,Natasha,15,TODO
T10587,Molestias ea eum quod earum minima,COULD,Joe,10,DONE
T10588,Explicabo quo amet,MUST,Joe,10,DONE
T10589,Nihil nisi debitis molestias nihil,MUST,Natasha,1,TODO
T10590,Cumque facilis,SHOULD,Joe,15,DOING
T10591,Maxime,SHOULD,Mike,1,DONE
T10592,Dolore temporibus fugiat culpa consequatur id velit,WISH,Joe,4,DONE
T10593,Natus quod modi sit,SHOULD,Joe,10,DONE
